codigo_pre,tipsum,codigo_med,fecha_carga,precio_adq,precio_ope,stk_,fv_,valid_tipsum,periodo
28025F05,S,10368,2021-10-01 02:35:49.747,13.590000,18.120000,256,2023-11-30 00:00:00.000,1,20210930
28025F05,S,06111,2021-10-01 02:35:42.497,10.500000,14.000000,4,2022-06-30 00:00:00.000,1,20210930
28025F05,S,05913,2021-10-01 02:35:41.793,5.325000,7.100000,0,1900-01-01 00:00:00.000,1,20210930
28025F05,S,04831,2021-10-01 02:35:30.717,5.812500,7.750000,8,2023-09-30 00:00:00.000,1,20210930
28025F05,S,04146,2021-10-01 02:35:22.670,0.195000,0.260000,42,2022-11-30 00:00:00.000,1,20210930
28025F05,S,03789,2021-10-01 02:35:20.293,2.152500,2.870000,20,2023-06-30 00:00:00.000,1,20210930
28025F05,S,03787,2021-10-01 02:35:19.967,0.652500,0.870000,64,2022-01-31 00:00:00.000,1,20210930
28025F05,S,03624,2021-10-01 02:35:18.263,0.037500,0.050000,82,2023-04-30 00:00:00.000,1,20210930
28025F05,S,03501,2021-10-01 02:35:15.310,15.937500,21.250000,40,2023-12-31 00:00:00.000,1,20210930
28025F05,S,03097,2021-10-01 02:35:11.573,2.340000,3.120000,43,2021-11-30 00:00:00.000,1,20210930
28025F05,S,01532,2021-10-01 02:34:58.917,0.067500,0.090000,6,2022-10-31 00:00:00.000,1,20210930
28025F05,S,00145,2021-10-01 02:34:47.210,0.285000,0.380000,90,2023-02-28 00:00:00.000,1,20210930
28025F04,S,31204,2021-10-01 02:36:54.957,3.150000,4.200000,0,1900-01-01 00:00:00.000,1,20210930
28025F04,S,30036,2021-10-01 02:36:54.127,13.125000,17.500000,37,2022-04-30 00:00:00.000,1,20210930
28025F04,S,24334,2021-10-01 02:36:52.487,4.500000,6.000000,1136,2024-11-30 00:00:00.000,1,20210930
28025F04,S,22306,2021-10-01 02:36:50.940,290.625000,387.500000,9,2023-11-30 00:00:00.000,1,20210930
28025F04,S,18101,2021-10-01 02:36:49.923,3.345000,4.460000,47,2022-03-31 00:00:00.000,1,20210930
28025F04,S,15334,2021-10-01 02:36:49.143,2.700000,3.600000,0,2024-12-30 00:00:00.000,1,20210930
28025F04,S,10244,2021-10-01 02:36:47.940,4.965000,6.620000,2897,2022-04-30 00:00:00.000,1,20210930
28025F02,S,44105,2021-10-01 02:38:19.770,3.375000,4.500000,39,2023-05-31 00:00:00.000,1,20210930
28025F02,S,38182,2021-10-01 02:38:15.160,52.500000,70.000000,17,2025-12-31 00:00:00.000,1,20210930
28025F02,S,33775,2021-10-01 02:38:13.627,11.250000,15.000000,11,2026-01-31 00:00:00.000,1,20210930
28025F02,S,29398,2021-10-01 02:38:10.550,46.875000,62.500000,13,2024-03-31 00:00:00.000,1,20210930
28025F02,S,26362,2021-10-01 02:38:08.707,4.215000,5.620000,103,2022-10-31 00:00:00.000,1,20210930
28025F02,S,25279,2021-10-01 02:38:06.423,2.152500,2.870000,55,2023-07-31 00:00:00.000,1,20210930
28025F02,S,25195,2021-10-01 02:38:05.907,9.375000,12.500000,144,2025-01-31 00:00:00.000,1,20210930
28025F02,S,22431,2021-10-01 02:38:03.580,0.495000,0.660000,394,2022-10-31 00:00:00.000,1,20210930
28025F02,S,16737,2021-10-01 02:37:51.717,0.495000,0.660000,115,2025-06-30 00:00:00.000,1,20210930
28025F02,S,12702,2021-10-01 02:37:49.323,6.090000,8.120000,2,2022-09-30 00:00:00.000,1,20210930
28025F02,S,05964,2021-10-01 02:37:33.620,2.797500,3.730000,10,2022-07-31 00:00:00.000,1,20210930
28025F02,S,05889,2021-10-01 02:37:32.933,1.875000,2.500000,135,2022-01-31 00:00:00.000,1,20210930
28025F02,S,04805,2021-10-01 02:37:26.150,0.052500,0.070000,20,2023-09-30 00:00:00.000,1,20210930
28025F02,S,03783,2021-10-01 02:37:17.930,6.090000,8.120000,11,2021-10-31 00:00:00.000,1,20210930
28025F02,S,03591,2021-10-01 02:37:16.260,3.915000,5.220000,26,2022-01-30 00:00:00.000,1,20210930
28025F01,S,38592,2021-10-01 02:39:37.193,13.500000,18.000000,0,1900-01-01 00:00:00.000,1,20210930
28025F01,S,30401,2021-10-01 02:39:29.397,10.777500,14.370000,10,2025-05-31 00:00:00.000,1,20210930
28025F01,S,28395,2021-10-01 02:39:28.380,2.010000,2.680000,122,2025-06-30 00:00:00.000,1,20210930
28025F01,S,24313,2021-10-01 02:39:25.207,27.187500,36.250000,53,2023-09-30 00:00:00.000,1,20210930
28025F01,S,22465,2021-10-01 02:39:23.503,6.885000,9.180000,122,2023-09-30 00:00:00.000,1,20210930
28025F01,S,22252,2021-10-01 02:39:22.440,3.840000,5.120000,23,2024-10-31 00:00:00.000,1,20210930
28025F01,S,18381,2021-10-01 02:39:14.457,2.250000,3.000000,308,2023-12-31 00:00:00.000,1,20210930
28025F01,S,17083,2021-10-01 02:39:12.787,1.237500,1.650000,86,2022-02-28 00:00:00.000,1,20210930
28025F01,S,12807,2021-10-01 02:39:08.113,1.372500,1.830000,5,2025-11-30 00:00:00.000,1,20210930
28025F01,S,11850,2021-10-01 02:39:06.177,0.922500,1.230000,0,2026-01-31 00:00:00.000,1,20210930
28025F01,S,10929,2021-10-01 02:39:05.003,0.457500,0.610000,98,2025-04-30 00:00:00.000,1,20210930
28025F12,S,26750,2021-10-01 02:32:21.877,646.500000,862.000000,0,1900-01-01 00:00:00.000,1,20210930
28025F10,S,08068,2021-10-01 02:32:31.297,2.625000,3.500000,30,2025-03-31 00:00:00.000,1,20210930
28025F08,S,47028,2021-10-01 02:32:45.673,6.435000,8.580000,10900,2026-06-30 00:00:00.000,1,20210930
28025F07,S,30352,2021-10-01 02:34:33.350,2.295000,3.060000,94,2025-12-31 00:00:00.000,1,20210930
28025F07,S,25860,2021-10-01 02:34:27.943,2.812500,3.750000,11,2022-09-30 00:00:00.000,1,20210930
28025F07,S,25765,2021-10-01 02:34:26.207,225.000000,300.000000,0,1900-01-01 00:00:00.000,1,20210930
28025F07,S,25228,2021-10-01 02:34:23.457,2.812500,3.750000,17,2024-06-30 00:00:00.000,1,20210930
28025F07,S,22642,2021-10-01 02:34:15.490,2.340000,3.120000,41,2024-04-30 00:00:00.000,1,20210930
28025F07,S,22365,2021-10-01 02:34:11.583,6.412500,8.550000,18,2024-09-30 00:00:00.000,1,20210930
28025F07,S,22362,2021-10-01 02:34:10.707,2.812500,3.750000,10,2022-09-30 00:00:00.000,1,20210930
28025F07,S,21392,2021-10-01 02:34:08.787,2.437500,3.250000,113,2022-04-30 00:00:00.000,1,20210930
28025F07,S,18157,2021-10-01 02:34:00.003,2.572500,3.430000,21,2022-11-30 00:00:00.000,1,20210930
28025F07,S,17472,2021-10-01 02:39:36.677,3.277500,4.370000,1,2025-01-31 00:00:00.000,1,20210930
28025F07,S,17073,2021-10-01 02:39:35.317,93.750000,125.000000,100,2022-11-30 00:00:00.000,1,20210930
28025F07,S,16657,2021-10-01 02:33:55.863,0.112500,0.150000,226,2023-10-31 00:00:00.000,1,20210930
28025F07,S,15334,2021-10-01 02:33:53.003,2.700000,3.600000,96,2024-12-30 00:00:00.000,1,20210930
28025F07,S,12413,2021-10-01 02:33:49.160,2.250000,3.000000,60,2024-11-30 00:00:00.000,1,20210930
28025F07,S,11853,2021-10-01 02:33:44.080,1.072500,1.430000,25,2025-07-31 00:00:00.000,1,20210930
28025F07,S,10299,2021-10-01 02:33:34.283,0.757500,1.010000,181,2023-07-31 00:00:00.000,1,20210930
28025F07,S,08166,2021-10-01 02:33:31.753,4.215000,5.620000,10,2023-03-31 00:00:00.000,1,20210930
28025F07,S,05658,2021-10-01 02:33:25.110,0.412500,0.550000,71,2022-07-31 00:00:00.000,1,20210930
28025F07,S,02884,2021-10-01 02:32:59.250,0.157500,0.210000,34,2022-08-31 00:00:00.000,1,20210930
28025F07,S,02788,2021-10-01 02:32:58.800,0.142500,0.190000,12,2021-11-30 00:00:00.000,1,20210930
28025F07,S,01958,2021-10-01 02:32:55.190,0.922500,1.230000,8,2022-06-28 00:00:00.000,1,20210930
28025F07,S,01639,2021-10-01 02:32:52.547,2.812500,3.750000,1,2022-11-30 00:00:00.000,1,20210930
28025F07,S,01636,2021-10-01 02:32:52.203,0.150000,0.200000,27,2022-07-31 00:00:00.000,1,20210930
28025F07,S,00822,2021-10-01 02:32:49.690,1.132500,1.510000,50,2023-05-31 00:00:00.000,1,20210930
28025F07,S,00750,2021-10-01 02:32:49.390,0.607500,0.810000,104,2021-11-30 00:00:00.000,1,20210930
28025F05,S,37349,2021-10-01 02:36:35.050,154.687500,206.250000,5,2024-02-29 00:00:00.000,1,20210930
28025F05,S,34220,2021-10-01 02:36:33.580,90.937500,121.250000,5,2023-02-28 00:00:00.000,1,20210930
28025F05,S,28613,2021-10-01 02:36:30.437,65.625000,87.500000,0,1900-01-01 00:00:00.000,1,20210930
28025F05,S,25195,2021-10-01 02:36:24.250,9.375000,12.500000,4,2025-01-31 00:00:00.000,1,20210930
28025F05,S,22710,2021-10-01 02:36:20.187,0.697500,0.930000,20,2024-11-30 00:00:00.000,1,20210930
28025F05,S,19166,2021-10-01 02:36:12.263,33.750000,45.000000,23,2022-05-31 00:00:00.000,1,20210930
28025F05,S,17697,2021-10-01 02:36:08.530,37.500000,50.000000,39,2022-05-31 00:00:00.000,1,20210930
28025F05,S,11368,2021-10-01 02:35:52.717,0.187500,0.250000,419,2025-05-31 00:00:00.000,1,20210930
28025F05,S,10927,2021-10-01 02:35:51.653,1.395000,1.860000,266,2024-02-29 00:00:00.000,1,20210930
28025F05,S,10154,2021-10-01 02:35:45.983,0.075000,0.100000,42,2024-02-29 00:00:00.000,1,20210930
28025F05,S,10094,2021-10-01 02:35:44.780,13.500000,18.000000,35,2025-06-30 00:00:00.000,1,20210930
28025F05,S,08046,2021-10-01 02:35:43.903,8.902500,11.870000,28,2023-04-30 00:00:00.000,1,20210930
28025F05,S,08013,2021-10-01 02:35:43.700,1.687500,2.250000,88,2025-02-28 00:00:00.000,1,20210930
28025F05,S,06231,2021-10-01 02:35:42.920,0.577500,0.770000,47,2023-03-31 00:00:00.000,1,20210930
28025F05,S,04024,2021-10-01 02:35:22.170,1.072500,1.430000,9,2023-02-28 00:00:00.000,1,20210930
28025F05,S,03710,2021-10-01 02:35:18.747,0.607500,0.810000,58,2022-06-30 00:00:00.000,1,20210930
28025F05,S,03576,2021-10-01 02:35:16.903,0.937500,1.250000,13,2023-10-31 00:00:00.000,1,20210930
28025F05,S,02432,2021-10-01 02:35:05.403,0.007500,0.010000,0,1900-01-01 00:00:00.000,1,20210930
28025F05,S,01800,2021-10-01 02:35:01.153,11.250000,15.000000,71,2022-07-31 00:00:00.000,1,20210930
28025F05,S,00663,2021-10-01 02:34:50.290,6.562500,8.750000,25,2021-10-30 00:00:00.000,1,20210930
28025F04,S,39212,2021-10-01 02:36:57.237,84.375000,112.500000,0,1900-01-01 00:00:00.000,1,20210930
28025F04,S,06517,2021-10-01 02:36:47.360,15.937500,21.250000,183,2024-02-29 00:00:00.000,1,20210930
28025F04,S,06471,2021-10-01 02:36:47.080,3.885000,5.180000,0,2021-10-31 00:00:00.000,1,20210930
28025F04,S,03080,2021-10-01 02:36:43.500,0.022500,0.030000,0,1900-01-01 00:00:00.000,1,20210930
28025F02,S,26053,2021-10-01 02:38:08.253,107.812500,143.750000,31,2025-08-31 00:00:00.000,1,20210930
28025F02,S,24293,2021-10-01 02:38:05.203,51.562500,68.750000,36,2023-06-30 00:00:00.000,1,20210930
28025F02,S,23612,2021-10-01 02:38:04.470,2.812500,3.750000,7,2025-09-30 00:00:00.000,1,20210930
28025F02,S,20622,2021-10-01 02:38:00.737,5.835000,7.780000,10,2022-08-31 00:00:00.000,1,20210930
28025F02,S,19312,2021-10-01 02:37:58.360,4.470000,5.960000,7,2022-05-31 00:00:00.000,1,20210930
28025F02,S,15430,2021-10-01 02:37:50.810,56.250000,75.000000,19,2025-11-30 00:00:00.000,1,20210930
28025F02,S,15285,2021-10-01 02:37:50.277,0.420000,0.560000,184,2022-04-30 00:00:00.000,1,20210930
28025F02,S,11905,2021-10-01 02:37:48.027,2.152500,2.870000,0,1900-01-01 00:00:00.000,1,20210930
28025F02,S,10302,2021-10-01 02:37:41.980,0.525000,0.700000,260,2023-08-31 00:00:00.000,1,20210930
28025F02,S,10149,2021-10-01 02:37:39.497,0.045000,0.060000,208,2023-06-30 00:00:00.000,1,20210930
28025F02,S,05646,2021-10-01 02:37:31.480,0.202500,0.270000,0,2022-08-31 00:00:00.000,1,20210930
28025F02,S,04365,2021-10-01 02:37:21.493,0.180000,0.240000,10,2022-03-31 00:00:00.000,1,20210930
28025F01,S,36717,2021-10-01 02:39:32.147,4.312500,5.750000,0,2024-10-31 00:00:00.000,1,20210930
28025F01,S,22943,2021-10-01 02:39:24.223,12.652500,16.870000,0,2023-03-31 00:00:00.000,1,20210930
28025F01,S,20842,2021-10-01 02:39:20.863,0.577500,0.770000,59,2026-06-30 00:00:00.000,1,20210930
28025F01,S,17072,2021-10-01 02:39:12.003,1.612500,2.150000,10,2024-12-31 00:00:00.000,1,20210930
28025F01,S,16825,2021-10-01 02:39:10.380,2.250000,3.000000,38,2024-03-31 00:00:00.000,1,20210930
28025F01,S,06480,2021-10-01 02:39:00.347,5.145000,6.860000,4,2022-11-30 00:00:00.000,1,20210930
28025F01,S,05590,2021-10-01 02:38:55.143,0.157500,0.210000,300,2021-10-30 00:00:00.000,1,20210930
28025F12,S,30437,2021-10-01 02:32:22.390,1.560000,2.080000,90,2022-07-31 00:00:00.000,1,20210930
28025F11,S,03302,2021-10-01 02:32:23.830,0.120000,0.160000,37,2023-09-30 00:00:00.000,1,20210930
28025F08,S,10384,2021-10-01 02:32:33.203,3.322500,4.430000,0,1900-01-01 00:00:00.000,1,20210930
28025F07,S,43510,2021-10-01 02:34:45.303,17.812500,23.750000,61,2024-04-30 00:00:00.000,1,20210930
28025F07,S,39026,2021-10-01 02:34:43.677,0.900000,1.200000,24,2024-01-31 00:00:00.000,1,20210930
28025F07,S,33864,2021-10-01 02:34:38.270,110.625000,147.500000,12,2024-04-30 00:00:00.000,1,20210930
28025F07,S,32943,2021-10-01 02:34:36.927,110.625000,147.500000,10,2022-12-31 00:00:00.000,1,20210930
28025F07,S,31774,2021-10-01 02:34:34.753,51.465000,68.620000,32,2024-12-31 00:00:00.000,1,20210930
28025F07,S,25558,2021-10-01 02:34:25.317,4.050000,5.400000,7,2025-04-30 00:00:00.000,1,20210930
28025F07,S,24369,2021-10-01 02:34:21.037,3.562500,4.750000,167,2024-08-31 00:00:00.000,1,20210930
28025F07,S,20892,2021-10-01 02:34:07.317,2.250000,3.000000,51,2024-02-29 00:00:00.000,1,20210930
28025F07,S,17075,2021-10-01 02:39:35.943,1.590000,2.120000,105,2023-01-31 00:00:00.000,1,20210930
28025F07,S,16775,2021-10-01 02:39:33.770,3.937500,5.250000,9,2025-04-30 00:00:00.000,1,20210930
28025F07,S,16570,2021-10-01 02:33:54.160,1.590000,2.120000,395,2025-08-31 00:00:00.000,1,20210930
28025F07,S,12024,2021-10-01 02:33:47.380,2.340000,3.120000,35,2024-12-31 00:00:00.000,1,20210930
28025F07,S,10482,2021-10-01 02:33:38.317,0.630000,0.840000,197,2023-10-31 00:00:00.000,1,20210930
28025F07,S,05118,2021-10-01 02:33:19.987,2.340000,3.120000,81,2021-12-31 00:00:00.000,1,20210930
28025F07,S,04381,2021-10-01 02:33:11.237,0.157500,0.210000,6,2022-10-31 00:00:00.000,1,20210930
28025F07,S,03944,2021-10-01 02:33:08.907,6.090000,8.120000,3,2023-01-31 00:00:00.000,1,20210930
28025F07,S,03088,2021-10-01 02:33:01.703,16.215000,21.620000,76,2022-07-30 00:00:00.000,1,20210930
28025F07,S,02128,2021-10-01 02:32:56.330,0.375000,0.500000,110,2022-07-31 00:00:00.000,1,20210930
28025F07,S,01346,2021-10-01 02:32:50.940,7.447500,9.930000,64,2022-08-31 00:00:00.000,1,20210930
28025F07,S,00673,2021-10-01 02:32:49.220,0.037500,0.050000,8,2022-02-28 00:00:00.000,1,20210930
28025F05,S,41858,2021-10-01 02:36:37.313,52.027500,69.370000,86,2022-02-28 00:00:00.000,1,20210930
28025F05,S,37810,2021-10-01 02:36:35.203,0.937500,1.250000,69,2024-01-31 00:00:00.000,1,20210930
28025F05,S,29399,2021-10-01 02:36:30.643,46.875000,62.500000,18,2025-06-30 00:00:00.000,1,20210930
28025F05,S,22364,2021-10-01 02:36:19.250,2.812500,3.750000,11,2022-09-30 00:00:00.000,1,20210930
28025F05,S,22187,2021-10-01 02:36:18.560,10.500000,14.000000,5,2021-10-31 00:00:00.000,1,20210930
28025F05,S,17074,2021-10-01 02:36:07.640,1.590000,2.120000,102,2024-09-30 00:00:00.000,1,20210930
28025F05,S,17071,2021-10-01 02:36:07.013,1.087500,1.450000,10,2024-11-28 00:00:00.000,1,20210930
28025F05,S,16571,2021-10-01 02:36:02.903,2.152500,2.870000,328,2025-09-30 00:00:00.000,1,20210930
28025F05,S,15288,2021-10-01 02:36:01.810,0.202500,0.270000,5,2023-08-31 00:00:00.000,1,20210930
28025F05,S,11851,2021-10-01 02:35:55.327,1.732500,2.310000,223,2024-09-30 00:00:00.000,1,20210930
28025F05,S,11370,2021-10-01 02:35:53.467,0.120000,0.160000,102,2024-08-31 00:00:00.000,1,20210930
28025F05,S,10363,2021-10-01 02:35:48.983,2.625000,3.500000,43,2025-03-31 00:00:00.000,1,20210930
28025F05,S,05731,2021-10-01 02:35:40.340,3.322500,4.430000,14,2021-10-28 00:00:00.000,1,20210930
28025F05,S,05166,2021-10-01 02:35:33.670,0.795000,1.060000,9,2024-03-31 00:00:00.000,1,20210930
28025F05,S,05161,2021-10-01 02:35:33.387,0.090000,0.120000,4,2024-04-30 00:00:00.000,1,20210930
28025F05,S,04514,2021-10-01 02:35:25.887,0.060000,0.080000,44,2023-08-31 00:00:00.000,1,20210930
28025F05,S,04187,2021-10-01 02:35:22.933,4.657500,6.210000,112,2023-04-30 00:00:00.000,1,20210930
28025F05,S,03747,2021-10-01 02:35:19.420,0.307500,0.410000,9,2022-08-31 00:00:00.000,1,20210930
28025F05,S,03452,2021-10-01 02:35:15.073,16.875000,22.500000,8,2021-10-30 00:00:00.000,1,20210930
28025F05,S,02891,2021-10-01 02:35:08.107,0.052500,0.070000,103,2022-08-31 00:00:00.000,1,20210930
28025F05,S,01467,2021-10-01 02:34:58.137,1.582500,2.110000,49,2022-02-28 00:00:00.000,1,20210930
28025F04,S,36918,2021-10-01 02:36:56.517,8.902500,11.870000,25,2026-07-31 00:00:00.000,1,20210930
28025F04,S,01930,2021-10-01 02:36:42.923,0.577500,0.770000,0,2022-01-31 00:00:00.000,1,20210930
28025F04,S,00947,2021-10-01 02:36:41.330,1.102500,1.470000,0,2023-04-30 00:00:00.000,1,20210930
28025F02,S,36412,2021-10-01 02:38:14.347,4.215000,5.620000,9,2025-07-31 00:00:00.000,1,20210930
28025F02,S,31907,2021-10-01 02:38:13.050,2.482500,3.310000,26,2025-01-31 00:00:00.000,1,20210930
28025F02,S,24637,2021-10-01 02:38:05.657,65.625000,87.500000,62,2023-06-28 00:00:00.000,1,20210930
28025F02,S,19238,2021-10-01 02:37:58.030,4.725000,6.300000,16,2022-01-30 00:00:00.000,1,20210930
28025F02,S,18605,2021-10-01 02:37:55.950,140.625000,187.500000,0,1900-01-01 00:00:00.000,1,20210930
28025F02,S,11346,2021-10-01 02:37:44.573,2.715000,3.620000,34,2023-12-31 00:00:00.000,1,20210930
28025F02,S,05986,2021-10-01 02:37:34.357,1.875000,2.500000,19,2022-07-31 00:00:00.000,1,20210930
28025F02,S,05807,2021-10-01 02:37:32.387,0.075000,0.100000,69,2022-11-28 00:00:00.000,1,20210930
28025F02,S,05694,2021-10-01 02:37:32.073,0.157500,0.210000,38,2022-07-31 00:00:00.000,1,20210930
28025F02,S,04701,2021-10-01 02:37:24.900,0.697500,0.930000,107,2023-11-30 00:00:00.000,1,20210930
28025F02,S,04291,2021-10-01 02:37:20.837,7.770000,10.360000,25,2022-01-31 00:00:00.000,1,20210930
28025F02,S,03718,2021-10-01 02:37:17.133,0.082500,0.110000,16,2022-10-31 00:00:00.000,1,20210930
28025F02,S,03088,2021-10-01 02:37:13.270,16.215000,21.620000,45,2022-07-30 00:00:00.000,1,20210930
28025F02,S,02752,2021-10-01 02:37:11.707,0.750000,1.000000,93,2024-02-29 00:00:00.000,1,20210930
28025F02,S,01522,2021-10-01 02:37:07.910,0.037500,0.050000,38,2023-08-31 00:00:00.000,1,20210930
28025F02,S,01346,2021-10-01 02:37:07.283,7.447500,9.930000,393,2022-07-31 00:00:00.000,1,20210930
28025F02,S,01344,2021-10-01 02:37:07.003,12.000000,16.000000,378,2023-06-30 00:00:00.000,1,20210930
28025F02,S,01205,2021-10-01 02:37:06.457,1.312500,1.750000,16,2023-05-31 00:00:00.000,1,20210930
28025F02,S,00393,2021-10-01 02:37:01.940,0.015000,0.020000,76,2022-07-31 00:00:00.000,1,20210930
28025F01,S,34303,2021-10-01 02:39:30.910,2.527500,3.370000,65,2025-11-30 00:00:00.000,1,20210930
28025F01,S,31907,2021-10-01 02:39:30.160,2.482500,3.310000,183,2025-01-31 00:00:00.000,1,20210930
28025F01,S,29632,2021-10-01 02:39:28.660,73.125000,97.500000,101,2023-06-30 00:00:00.000,1,20210930
28025F01,S,19875,2021-10-01 02:39:19.020,0.142500,0.190000,185,2025-05-31 00:00:00.000,1,20210930
28025F01,S,19238,2021-10-01 02:39:16.660,4.725000,6.300000,44,2022-01-30 00:00:00.000,1,20210930
28025F12,S,45221,2021-10-01 02:32:23.343,10.770000,14.360000,7075,2021-12-31 00:00:00.000,1,20210930
28025F08,S,30142,2021-10-01 02:32:40.220,26.625000,35.500000,20093,2022-04-30 00:00:00.000,1,20210930
28025F08,S,25873,2021-10-01 02:32:36.563,7.500000,10.000000,13959,2025-12-31 00:00:00.000,1,20210930
28025F07,S,36918,2021-10-01 02:34:41.100,8.902500,11.870000,191,2026-07-31 00:00:00.000,1,20210930
28025F07,S,25845,2021-10-01 02:34:27.520,4.537500,6.050000,2,2021-12-31 00:00:00.000,1,20210930
28025F07,S,23948,2021-10-01 02:34:19.440,3.652500,4.870000,84,2024-12-31 00:00:00.000,1,20210930
28025F07,S,22375,2021-10-01 02:34:11.940,796.875000,1062.500000,3,2024-11-30 00:00:00.000,1,20210930
28025F07,S,20495,2021-10-01 02:34:05.847,63.750000,85.000000,9,2024-05-31 00:00:00.000,1,20210930
28025F07,S,16776,2021-10-01 02:39:34.067,3.652500,4.870000,2,2023-12-31 00:00:00.000,1,20210930
28025F07,S,12806,2021-10-01 02:33:51.347,1.200000,1.600000,4,2024-01-31 00:00:00.000,1,20210930
28025F07,S,11849,2021-10-01 02:33:42.737,1.072500,1.430000,10,2025-09-30 00:00:00.000,1,20210930
28025F07,S,11848,2021-10-01 02:33:42.427,1.035000,1.380000,17,2024-11-28 00:00:00.000,1,20210930
28025F07,S,11464,2021-10-01 02:33:42.033,6.435000,8.580000,19,2023-12-30 00:00:00.000,1,20210930
28025F07,S,11365,2021-10-01 02:33:40.580,2.670000,3.560000,2,2023-09-30 00:00:00.000,1,20210930
28025F07,S,05872,2021-10-01 02:33:27.127,1.545000,2.060000,22,2024-03-31 00:00:00.000,1,20210930
28025F07,S,05626,2021-10-01 02:33:24.017,7.777500,10.370000,42,2023-02-28 00:00:00.000,1,20210930
28025F07,S,05021,2021-10-01 02:33:19.080,0.352500,0.470000,55,2022-12-31 00:00:00.000,1,20210930
28025F07,S,04776,2021-10-01 02:33:15.643,0.637500,0.850000,11,2022-02-28 00:00:00.000,1,20210930
28025F07,S,04390,2021-10-01 02:33:11.610,1.965000,2.620000,62,2021-10-28 00:00:00.000,1,20210930
28025F07,S,04034,2021-10-01 02:33:09.283,0.045000,0.060000,22,2022-10-30 00:00:00.000,1,20210930
28025F07,S,03139,2021-10-01 02:33:02.390,0.457500,0.610000,10,2022-07-31 00:00:00.000,1,20210930
28025F07,S,00808,2021-10-01 02:32:49.533,0.112500,0.150000,74,2022-06-28 00:00:00.000,1,20210930
28025F05,S,33054,2021-10-01 02:36:33.203,93.750000,125.000000,9,2022-06-30 00:00:00.000,1,20210930
28025F05,S,28395,2021-10-01 02:36:30.140,2.010000,2.680000,30,2025-06-30 00:00:00.000,1,20210930
28025F05,S,22252,2021-10-01 02:36:18.797,3.840000,5.120000,27,2024-10-31 00:00:00.000,1,20210930
28025F05,S,21007,2021-10-01 02:36:17.170,2.250000,3.000000,14,2023-03-31 00:00:00.000,1,20210930
28025F05,S,19875,2021-10-01 02:36:13.857,0.142500,0.190000,305,2025-05-31 00:00:00.000,1,20210930
28025F05,S,19239,2021-10-01 02:36:12.763,7.027500,9.370000,30,2021-12-31 00:00:00.000,1,20210930
28025F05,S,18701,2021-10-01 02:36:11.077,206.250000,275.000000,1,2025-05-31 00:00:00.000,1,20210930
28025F05,S,16774,2021-10-01 02:36:05.577,5.152500,6.870000,104,2024-11-30 00:00:00.000,1,20210930
28025F05,S,12807,2021-10-01 02:36:00.607,1.372500,1.830000,29,2025-11-30 00:00:00.000,1,20210930
28025F05,S,11346,2021-10-01 02:35:52.420,2.715000,3.620000,108,2023-12-31 00:00:00.000,1,20210930
28025F05,S,05856,2021-10-01 02:35:40.937,1.147500,1.530000,38,2022-07-31 00:00:00.000,1,20210930
